"","surgery","release_speed","arm_angle","spin_axis","release_spin_rate","pitch_type","release_pos_z"
"117239","1",81.7,44.7,50,2180,7,5.96
"117240","1",93.1,48.7,205,2447,3,6.18
"117241","1",83.7,45.9,236,1837,1,6.11
"117242","1",83.6,44.5,36,2532,7,6.04
"117243","1",95.6,45.5,210,2433,3,6.13
"117244","1",84.1,49.4,228,2050,1,6.12
"117245","1",94,47.3,211,2453,3,6.08
"117246","1",93.2,50.1,206,2420,3,6.09
"117247","1",81,43.7,51,2332,7,6
"117248","1",79.9,47.1,39,2263,7,5.95
"117249","1",91.6,49.6,197,2213,3,6.1
"117250","1",80.9,45.8,52,2298,7,6.04
"117251","1",92.2,51.2,201,2326,3,6.14
"117252","1",84.1,48.7,233,1914,1,6.08
"117253","1",79.7,45,56,2102,7,5.93
"117254","1",93.6,51.1,200,2373,3,6.17
"117255","1",92.2,52.7,203,2226,3,6.17
"117256","1",93,49,202,2392,3,6.13
"117257","1",80.9,46.8,36,2313,7,6.02
"117258","1",80.5,46.7,49,2274,7,6.06
"117259","1",91,48.1,205,2301,3,6.12
"117260","1",76.3,53.6,33,2014,2,6.27
"117261","1",92.5,49.2,202,2280,3,6.27
"117262","1",81.2,45.8,54,2213,7,6.08
"117263","1",82.3,45.6,233,1792,1,6.07
"117264","1",80,41.5,61,2167,7,5.92
"117265","1",77.1,33.4,215,1856,1,6.65
"117266","1",85.4,44.8,233,1845,1,6.05
"117267","1",76.8,51.1,36,2250,2,6.1
"117268","1",80.8,45.6,50,2247,7,6
"117269","1",79.5,46.3,44,2257,7,6.02
"117270","1",93,54.5,201,2202,3,6.26
"117271","1",91.6,50.2,203,2264,3,6.1
"117272","1",79,49.1,39,2346,7,5.99
"117273","1",80.6,45.3,49,2295,7,6.06
"117274","1",92,49.7,195,2266,3,6.22
"117275","1",91.7,50.7,200,2359,3,6.22
"117276","1",91.6,46.2,207,2470,3,6.12
"117277","1",91.2,49.9,204,2278,3,6.11
"117278","1",80.1,45.3,55,2225,7,6.08
"117279","1",93.8,47.6,205,2222,3,6.21
"117280","1",85.1,44.4,230,1881,1,6.07
"117281","1",94.6,45.9,206,2419,3,6.24
"117282","1",93.5,44.4,208,2444,3,6.14
"117283","1",95,47.6,203,2459,3,6.15
"117284","1",92.6,47.7,204,2298,3,6.12
"117285","1",82,46.4,47,2351,7,6.01
"117286","1",81.2,45.2,45,2470,7,5.94
"117287","1",79.4,55.4,24,2183,2,6.17
"117288","1",93.2,46.9,203,2437,3,6.09
"117289","1",79,54.3,35,2312,2,6.14
"117290","1",91.6,45.5,201,2466,3,6
"117291","1",80.9,42.4,62,2359,7,5.86
"117292","1",84.9,42.5,230,2000,1,5.87
"117293","1",80.2,45.9,52,2342,7,5.93
"117294","1",94.5,48.7,201,2430,3,6.05
"117295","1",93,47.3,200,2447,3,6.09
"117296","1",77.5,52.7,38,2535,2,6.07
"117297","1",84,41,233,2051,1,5.8
"117298","1",83.5,43.8,229,1935,1,5.9
"117299","1",89.4,49.9,198,2366,3,6.08
"117300","1",73.9,47.8,45,2362,2,6
"117301","1",92,51.4,201,2358,3,6.14
"117302","1",94.7,48.8,201,2476,3,6.11
"117303","1",93.2,47.7,204,2435,3,6.03
"117304","1",83.5,43.2,235,1932,1,5.89
"117305","1",75,52.7,35,2301,2,6.09
"117306","1",80,48.1,54,2325,7,5.94
"117307","1",76.6,51.6,37,2339,2,6.03
"117308","1",77.2,51.6,40,2409,2,6.08
"117309","1",82.1,45.4,45,2410,7,5.86
"117310","1",81.3,46.4,48,2479,7,5.88
"117311","1",92.2,44.6,209,2359,3,5.94
"117312","1",89.6,46.5,201,2351,3,6.01
"117313","1",89.3,47.8,199,2365,3,6.01
"117314","1",74.4,52.5,31,2454,2,6.01
"117315","1",73.8,51.4,40,2363,2,6.11
"117316","1",92.8,48.7,201,2358,3,6.16
"117317","1",93.3,51.2,199,2306,3,6.1
"117318","1",94.4,50.5,201,2233,3,6.14
"117319","1",94,49.1,196,2488,3,6.06
"117320","1",92.3,51.4,198,2445,3,6.09
"117321","1",75.7,50.8,32,2211,2,6.11
"117322","1",80.2,44.6,61,2353,7,5.92
"117323","1",91.6,49,198,2342,3,6.04
"117324","1",92,47.3,205,2241,3,6.01
"117325","1",77.3,51.7,38,2268,2,6.11
"117326","1",81.4,44.2,52,2489,7,5.86
"117327","1",94.1,49.4,203,2383,3,6.14
"117328","1",80.6,44.9,50,2381,7,5.89
"117329","1",83.5,45,236,2026,1,5.81
"117330","1",74.2,53.1,35,2397,2,6.14
"117331","1",75.9,51.9,32,2402,2,6.09
"117332","1",90.4,46.5,203,2364,3,6.03
"117333","1",92.5,48.3,203,2378,3,6.01
"117334","1",90.6,49.4,202,2310,3,6.02
"117335","1",80.2,42.8,48,2406,7,5.99
"117336","1",80.1,42.6,56,2375,7,5.86
"117337","1",92,50.8,200,2368,3,6.1
"117338","1",92.6,50.1,203,2353,3,6.07
"117339","1",90.9,46.9,206,2332,3,6.06
"117340","1",75.3,51.4,30,2392,2,6.17
"117341","1",84.5,40.6,235,1963,1,5.9
"117342","1",76.5,48.4,31,2402,2,6.02
"117343","1",91.3,49.4,196,2468,3,6.12
"117344","1",73.8,49.6,35,2358,2,6.11
"117345","1",90.9,47.9,203,2335,3,6.02
"117346","1",91.1,48.2,202,2328,3,6.13
"117347","1",79.6,43.2,55,2335,7,5.99
"117348","1",77.2,51.5,26,2401,2,6.16
"117349","1",84.2,41.5,226,2009,1,5.95
"117350","1",92.6,49.7,197,2424,3,6.22
"117351","1",76.1,50.9,35,2252,2,6.13
"117352","1",89.6,50.8,198,2330,3,6.25
"117353","1",89.8,48.8,206,2278,3,6.21
"117354","1",90.2,47.9,203,2376,3,6.16
"117355","1",80.8,46.2,51,2407,7,6.03
"117356","1",92.3,50.3,197,2449,3,6.1
"117357","1",84.1,42.8,236,1968,1,6.03
"117358","1",75.8,53.2,22,2298,2,6.14
"117359","1",79.3,44.5,52,2377,7,5.97
"117360","1",92.3,48.6,196,2300,3,6.15
"117361","1",75.2,51.2,26,2360,2,6.13
"117362","1",91.1,46.2,204,2330,3,6.16
"117363","1",76,53.5,29,2362,2,6.17
"117364","1",74.7,52.4,25,2290,2,6.13
"117365","1",89.1,49.3,198,2320,3,6.25
"117366","1",93.3,51.2,199,2311,3,6.22
"117367","1",91.9,48.3,199,2291,3,6.11
"117368","1",76.5,52.4,23,2399,2,6.2
"117369","1",93.2,49,201,2483,3,6.2
"117370","1",93.1,47.7,199,2371,3,6.25
"117371","1",92,47.9,202,2426,3,6.11
"117372","1",80.9,45.2,38,2449,7,5.99
"117373","1",93.7,46,206,2355,3,6.08
"117374","1",94.1,47.3,199,2413,3,6.11
"117375","1",94.7,46.9,202,2455,3,6.2
"117376","1",92.4,49.9,197,2401,3,6.16
"117377","1",75.5,52.2,25,2541,2,6.19
"117378","1",79.9,44.4,44,2512,7,6
"117379","1",79.7,45.1,50,2450,7,5.92
"117380","1",90.6,48.8,203,2447,3,6.16
"117381","1",93.1,47,203,2304,3,6.07
"117382","1",93.2,47.7,206,2349,3,6.06
"117383","1",84.9,42.4,233,1946,1,5.95
"117384","1",91.8,48.3,204,2262,3,6.05
"117385","1",89.8,45.9,204,2233,3,6.11
"117386","1",81.4,44.9,39,2361,7,5.98
"117387","1",79.3,45.4,38,2421,7,5.96
"117388","1",93.1,46.4,197,2557,3,6.18
"117389","1",94.5,44.7,202,2357,3,6.09
"117390","1",78.5,49.6,30,2376,2,6.14
"117391","1",93.2,45.9,202,2457,3,6.11
"117392","1",76.7,48.2,28,2265,2,6.09
"117393","1",92.6,45.9,206,2343,3,6.11
"117394","1",92.6,48.1,202,2368,3,6.19
"117395","1",80.6,45.5,54,2448,7,5.97
"117396","1",92.5,49.2,202,2335,3,6.12
"117397","1",92.9,48.7,203,2413,3,6.03
"117398","1",84.8,45.2,229,1917,1,6.05
"117399","1",93.2,50.7,198,2325,3,6.13
"117400","1",93,47.7,205,2333,3,6.13
"117401","1",94.5,49,203,2350,3,6.14
"117402","1",82,48.2,41,2507,7,5.98
"117403","1",81.9,46.8,43,2515,7,5.99
"117404","1",94.9,50,208,2380,3,6.14
"117405","1",93.6,45.6,214,2246,3,6.02
"117406","1",92.4,48.1,203,2205,3,6.07
"117407","1",84.6,42.1,237,2003,1,5.92
"117408","1",94,47.4,209,2354,3,6.07
"117409","1",83.3,42,236,1835,1,5.96
"117410","1",79.7,47.6,51,2257,7,6.04
"117411","1",92.4,47,208,2197,3,6.09
"117412","1",80,46.9,45,2341,7,6.08
"117413","1",76.1,51.3,33,2425,2,6.1
"117414","1",94.2,46.1,205,2410,3,6.05
"117415","1",92.1,45.1,207,2329,3,6.09
"117416","1",75.9,51,36,2394,2,6.16
"117417","1",83.1,42.5,231,1880,1,5.93
"117418","1",91.6,44.2,206,2272,3,6.03
"117419","1",83.9,42.6,233,1950,1,5.9
"117420","1",81.4,46,41,2451,7,5.98
"117421","1",94.4,48.3,206,2433,3,6.05
"117422","1",83.1,43.8,236,1862,1,5.94
"117423","1",84,41.5,233,1945,1,5.87
"117424","1",75.8,52.7,27,2312,2,6.17
"117425","1",91.2,46.2,207,2334,3,6.09
"117426","1",79.8,45.4,47,2453,7,5.98
"117427","1",80.7,46.1,45,2570,7,5.97
"117428","1",83.9,43.1,234,1910,1,5.93
"117429","1",75,51.2,39,2371,2,6.09
"117430","1",80.8,46.7,40,2404,7,6.05
"117431","1",94.1,50.8,208,2375,3,6.11
"117432","1",81.9,46.9,50,2378,7,6
"117433","1",82.4,44.7,234,1830,1,5.98
"117434","1",75.2,52.1,24,2206,2,6.16
"117435","1",82,47.6,46,2460,7,6.01
"117436","1",94.1,48.9,204,2428,3,6.12
"117437","1",80.4,46.3,47,2375,7,5.98
"117438","1",93.3,50.1,201,2459,3,6.1
"117439","1",94.2,48.9,206,2406,3,6.15
"117440","1",79.6,49.3,39,2369,7,6.08
"117441","1",78.4,50.8,36,2441,2,6.09
"117442","1",83.4,44.7,235,1882,1,6.01
"117443","1",92.3,48.4,207,2328,3,6.13
"117444","1",95.9,49.9,205,2369,3,6.1
"117445","1",82.4,46.2,42,2198,7,6
"117446","1",93.4,49.6,204,2482,3,6.1
"117447","1",93.1,51.5,202,2418,3,6.16
"117448","1",83.7,42.2,235,1889,1,5.95
"117449","1",92.7,48.1,206,2254,3,6.05
"117450","1",83.2,41.5,238,1742,1,5.85
"117451","1",83.5,43.5,235,1737,1,5.9
"117452","1",95,48.3,205,2289,3,6.14
"117453","1",83.6,43.9,235,1856,1,5.99
"117454","1",76.6,50.5,30,2270,2,6.06
"117455","1",94.3,48.1,206,2296,3,6.13
"117456","1",84.2,40.1,235,1934,1,5.95
"117457","1",80.9,45.6,47,2537,7,5.98
"117458","1",93,48.8,201,2433,3,6.1
"117459","1",83.1,42.3,236,1828,1,5.97
"117460","1",84.3,44,237,1907,1,6
"117461","1",92.3,45.8,209,2310,3,6.01
"117462","1",93.4,50,204,2397,3,6.08
"117463","1",95.2,45.9,204,2401,3,6.06
"117464","1",85.7,42.3,231,1987,1,5.92
"117465","1",93,51.6,201,2327,3,6.15
"117466","1",92.6,49.2,205,2304,3,6.12
"117467","1",75.5,50.4,28,2440,2,6.11
"117468","1",80.7,44.7,51,2495,7,5.97
"117469","1",94.8,52.1,200,2492,3,6.19
"117470","1",94.7,53.7,197,2428,3,6.23
"117471","1",93.7,44.7,202,2420,3,6.09
"117472","1",94.4,47.4,205,2444,3,6.14
"117473","1",92.6,46.9,202,2482,3,6.06
"117474","1",92.9,46.7,204,2423,3,6.05
"117475","1",80.4,44.2,40,2458,7,5.96
"117476","1",94.2,44.1,208,2356,3,5.99
"117477","1",90,44.7,197,2199,3,5.94
"117478","1",92.9,46.5,202,2277,3,6.07
"117479","1",94.5,44.5,205,2546,3,6.1
"117480","1",84.6,38.5,236,2039,1,5.86
"117481","1",93.6,50.8,201,2398,3,6.1
"117482","1",80.2,42.8,35,2593,7,5.91
"117483","1",93.4,52,200,2429,3,6.09
"117484","1",79.7,44.4,40,2344,7,5.91
"117485","1",94.5,46.2,205,2344,3,6.06
"117486","1",92.1,44.6,206,2251,3,6.02
"117487","1",91.3,44.1,201,2346,3,6.01
"117488","1",84.4,37.6,235,2024,1,5.84
"117489","1",91.6,44.9,207,2377,3,5.97
"117490","1",90.1,47.6,204,2355,3,6.01
"117491","1",93.2,51.2,200,2387,3,6.07
"117492","1",74.9,50.2,29,2383,2,6.06
"117493","1",76.7,48.1,31,2412,2,6.05
"117494","1",94.2,47.1,204,2428,3,6.13
"117495","1",94.2,49.7,206,2314,3,6.08
"117496","1",93.8,50.6,201,2395,3,6.11
"117497","1",93.3,44.2,209,2368,3,5.97
"117498","1",84.3,40.4,237,1988,1,5.84
"117499","1",93.9,48.2,206,2495,3,6.08
"117500","1",91.5,46,203,2352,3,6.04
"117501","1",96,45.5,207,2532,3,6.05
"117502","1",81.4,43.3,26,2514,7,5.91
"117503","1",93.2,46.2,206,2407,3,5.99
"117504","1",84.7,37.2,240,2017,1,5.79
"117505","1",84.1,39.6,229,2039,1,5.79
"117506","1",93.6,48.3,199,2410,3,6.06
"117507","1",93.7,45.8,198,2449,3,6.02
"117508","1",82.8,39.6,239,1870,1,5.82
"117509","1",83.7,37.9,235,1945,1,5.9
"117510","1",92.9,50.7,200,2463,3,6.08
"117511","1",93.4,45.4,201,2444,3,6
"117512","1",93,45.6,207,2413,3,6.01
"117513","1",93.2,45.1,205,2458,3,6.01
"117514","1",92.6,44.1,214,2460,3,5.93
"117515","1",75.8,48.7,23,2364,2,6.01
"117516","1",93.9,49.3,200,2534,3,6.09
"117517","1",79.9,43.1,42,2487,7,5.93
"117518","1",94.1,48.5,199,2556,3,6.08
"117519","1",91.8,42.8,200,2379,3,5.95
"117520","1",76.5,48,38,2431,2,6.03
"117521","1",91.6,45.2,205,2467,3,6.03
"117522","1",91.9,45.2,204,2445,3,6.02
"117523","1",91.8,46.7,207,2398,3,6.06
"117524","1",95.3,45.3,207,2429,3,5.96
"117525","1",83.9,41.5,232,1986,1,5.76
"117526","1",83.2,41.9,230,1946,1,5.75
"117527","1",82.9,45.5,238,1913,1,5.87
"117528","1",92.7,47.6,207,2290,3,6.07
"117529","1",92,49.2,202,2461,3,6.02
"117530","1",82.1,40.3,234,1881,1,5.83
"117531","1",74.4,51.2,27,2324,2,5.99
"117532","1",73.6,49,30,2377,2,6.03
"117533","1",82.1,39,241,1917,1,5.73
"117534","1",91.7,48.5,202,2425,3,6.08
"117535","1",82.5,41.3,236,1880,1,5.85
"117536","1",73.3,53.8,33,2366,2,6.03
"117537","1",91.1,48.4,209,2333,3,6.02
"117538","1",76.6,47.5,32,2305,2,5.9
"117539","1",94.1,47.5,205,2379,3,5.98
"117540","1",92.5,46.1,211,2266,3,5.93
"117541","1",93,45.8,214,2366,3,5.82
"117542","1",93.9,48.1,201,2395,3,5.98
"117543","1",75.9,51.4,29,2421,2,6.01
"117544","1",91.9,51.6,201,2281,3,6.07
"117545","1",94.3,45.1,210,2498,3,5.9
"117546","1",94.5,48.2,203,2420,3,5.94
"117547","1",94.5,48.7,203,2438,3,5.98
"117548","1",93,48.1,204,2369,3,5.99
"117549","1",83.4,41.8,236,1834,1,5.81
"117550","1",84.1,42.8,237,1887,1,5.81
"117551","1",84.3,39,236,1934,1,5.74
"117552","1",84.3,42.5,240,1892,1,5.76
"117553","1",84.5,44.2,234,1862,1,5.78
"117554","1",93.9,53.8,199,2422,3,6.12
"117555","1",93.6,51.2,208,2389,3,5.98
"117556","1",93.8,48.9,205,2379,3,5.98
"117557","1",92.5,48.8,211,2374,3,5.98
"117558","1",92.7,50.2,206,2395,3,6.02
"117559","1",92.1,50,208,2388,3,6.03
"117560","1",73.9,53.3,25,2380,2,6.01
"117561","1",94.7,49.5,203,2427,3,6
"117562","1",84.9,41.7,233,1851,1,5.86
"117563","1",95.3,50.1,204,2434,3,6
"117564","1",94.6,47,206,2439,3,5.97
"117565","1",83.5,41.8,237,1834,1,5.78
"117566","1",76.2,51.1,28,2133,2,6.07
"117567","1",77.9,50.1,29,2395,2,6.03
"117568","1",94,51.1,213,2456,3,6.03
"117569","1",84.8,43.8,234,1873,1,5.76
"117570","1",94.2,49.9,206,2429,3,6.05
"117571","1",75.7,50.7,28,2251,2,6.02
"117572","1",94.4,46.9,204,2477,3,5.97
"117573","1",94.8,51.7,201,2422,3,6.07
"117574","1",96.2,49,205,2455,3,6.02
"117575","1",94.9,51,203,2440,3,6.02
"117576","1",80.5,45.7,45,2445,7,5.91
"117577","1",95.7,45,208,2366,3,5.94
"117578","1",95.4,45.7,206,2366,3,6
"117579","1",93.2,49.3,204,2277,3,6.02
"117580","1",94.3,46.3,210,2305,3,5.97
"117581","1",93.6,47,203,2418,3,5.99
"117582","1",94.5,43.3,208,2350,3,5.92
"117583","1",77.3,53.6,25,2252,2,6.06
"117584","1",94.6,48.1,208,2316,3,5.97
"117585","1",94.3,49.9,204,2301,3,6.09
"117586","1",94.2,49.8,208,2364,3,6.02
"117587","1",94.1,46.5,208,2370,3,5.96
"117588","1",94.1,45,206,2405,3,5.92
"117589","1",92.7,45.5,207,2318,3,5.9
"117590","1",94.8,48.3,203,2375,3,6.21
"117591","1",84.4,43.9,241,1779,1,5.95
"117592","1",95.5,54.4,200,2358,3,6.26
"117593","1",94.1,54.6,197,2419,3,6.2
"117594","1",93.9,54.4,197,2478,3,6.18
"117595","1",94.3,53.2,202,2398,3,6.18
"117596","1",77.5,51.6,25,2324,2,6.11
"117597","1",92.7,48.3,204,2465,3,6.21
"117598","1",93.7,49.9,200,2455,3,6.21
"117599","1",93.9,50.6,199,2441,3,6.16
"117600","1",80.5,45.6,43,2487,7,6.05
"117601","1",95,53.3,206,2370,3,6.22
"117602","1",95,50.9,203,2501,3,6.18
"117603","1",81,45.9,43,2420,7,5.96
"117604","1",92.9,48.3,203,2281,3,6.16
"117605","1",92.5,47.5,206,2319,3,6.19
"117606","1",82.3,43.2,237,1773,1,5.95
"117607","1",74.5,54,32,2290,2,6.14
"117608","1",93.5,50.7,201,2423,3,6.24
"117609","1",79,44.5,52,2224,7,6.1
"117610","1",83.8,41.2,237,1790,1,5.93
"117611","1",94.1,48.6,207,2436,3,6.1
"117612","1",94.5,49.2,206,2482,3,6.12
"117613","1",84.3,44.1,236,1664,1,5.97
"117614","1",93.5,50.9,206,2205,3,6.19
"117615","1",75.8,53.5,27,2193,2,6.22
"117616","1",80.4,46.3,44,2377,7,5.99
"117617","1",93.4,47.9,203,2385,3,6.01
"117618","1",76.2,49.8,33,2299,2,6.06
"117619","1",78.7,51.9,29,2392,2,6.1
"117620","1",78,52.3,19,2137,2,6.14
"117621","1",94.3,48.3,206,2364,3,6.14
"117622","1",93.6,50.2,204,2381,3,6.16
"117623","1",93.5,51.7,197,2362,3,6.08
"117624","1",94.5,51.6,203,2399,3,6.22
"117625","1",92.4,51.7,197,2327,3,6.17
"117626","1",94.2,53,200,2467,3,6.21
"117627","1",95.1,53.6,203,2467,3,6.22
"117628","1",80.5,45.3,53,2464,7,6.02
"117629","1",85.4,42.6,232,1802,1,5.96
"117630","1",77.2,52.9,30,2204,2,6.16
"117631","1",95.1,52.6,200,2368,3,6.13
"117632","1",95.3,54.9,200,2425,3,6.26
"117633","1",79.8,46.2,45,2371,7,6.05
"117634","1",96.9,50.1,202,2405,3,6.27
"117635","1",96.3,45.8,204,2541,3,6.12
"117636","1",97,46.3,206,2486,3,6.11
"117637","1",96,51,210,2411,3,6.29
"117638","1",94.9,45.7,209,2459,3,6.01
"117639","1",93.3,45.1,204,2452,3,6.01
"117640","1",84.3,41.4,232,1964,1,5.9
"117641","1",85,40.8,237,1949,1,5.89
"117642","1",77.1,49.2,27,2356,2,6.09
"117643","1",94.3,46.2,204,2539,3,6.15
"117644","1",84.5,40.6,239,1930,1,5.82
"117645","1",84,38.2,240,1866,1,5.85
"117646","1",92.1,44.1,210,2314,3,6.11
"117647","1",84.5,40.5,234,1967,1,5.9
"117648","1",83.6,38.7,238,1907,1,5.85
"117649","1",73.7,48.3,38,1932,2,6.08
"117650","1",93,47.3,206,2351,3,6.14
"117651","1",92,43.2,203,2330,3,6.03
"117652","1",94.5,47.3,205,2512,3,6.13
"117653","1",80.9,43.3,42,2136,7,5.98
"117654","1",77.2,51.3,36,2182,2,6.13
"117655","1",94.1,46.2,207,2464,3,6.07
"117656","1",84.1,40.7,237,1754,1,5.95
"117657","1",76.2,51.1,28,2294,2,6.11
"117658","1",77,53.9,29,2334,2,6.14
"117659","1",94.3,48.7,203,2418,3,6.17
"117660","1",78.8,46.4,47,2440,7,6.08
"117661","1",92.5,48.8,202,2331,3,6.14
"117662","1",83,42.6,234,1900,1,5.99
"117663","1",75.6,50.5,34,2286,2,6.15
"117664","1",94.4,47.3,204,2392,3,6.18
"117665","1",79.5,45.3,45,2518,7,5.97
"117666","1",94.3,49.5,206,2439,3,6.23
"117667","1",93.6,49.6,204,2426,3,6.14
"117668","1",93.8,45.1,209,2476,3,6.06
"117669","1",93.1,46.4,205,2437,3,6.15
"117670","1",82.9,37.4,243,1841,1,5.86
"117671","1",75.8,50,31,2253,2,6.09
"117672","1",91.8,41.2,213,2343,3,5.91
"117673","1",83.5,36.4,240,2067,1,5.83
"117674","1",82.9,37.9,242,1951,1,5.86
"117675","1",93.2,47.9,204,2356,3,6.13
"117676","1",93.6,45.8,208,2314,3,5.97
"117677","1",83.8,40.6,241,1795,1,5.89
"117678","1",85.2,42.8,237,1962,1,5.96
"117679","1",75.7,50.1,33,2081,2,6.09
"117680","1",76.2,50.8,34,2117,2,6.04
"117681","1",95.2,47.5,208,2451,3,6.12
"117682","1",96.6,49.6,200,2552,3,6.19
"117683","1",95.5,49.7,208,2440,3,6.09
"117684","1",79.5,45.4,45,2511,7,5.94
"117685","1",95.3,48.4,208,2386,3,6.18
"117686","1",94.7,50.4,202,2471,3,6.08
"117687","1",77.8,47.5,33,2327,2,6.06
"117688","1",95,43.5,211,2522,3,6.03
"117689","1",77.2,49.7,31,2349,2,6.16
"117690","1",75.9,48.8,35,2308,2,6.03
"117691","1",93.7,44.4,209,2461,3,6.02
"117692","1",92.7,44.3,206,2422,3,5.99
"117693","1",95.8,44.1,209,2466,3,6.03
"117694","1",95.5,43.4,215,2480,3,6.01
"117695","1",76.8,50,33,2283,2,6.11
"117696","1",79.8,44.5,49,2309,7,6.02
"117697","1",94.3,41.7,214,2199,3,6.04
"117698","1",93.3,43.3,209,2257,3,6
"117699","1",93.9,42.6,215,2422,3,5.91
"117700","1",92,42.3,213,2381,3,5.98
"117701","1",93.5,40.8,214,2359,3,5.93
"117702","1",76.1,49.5,32,2389,2,6.11
"117703","1",93.6,39.8,215,2375,3,5.9
"117704","1",92.3,43.7,212,2437,3,6.05
"117705","1",79.7,44.4,42,2442,7,5.96
"117706","1",80.2,45.2,47,2430,7,5.97
"117707","1",79.3,42,39,2492,7,5.93
"117708","1",93.5,42.9,212,2402,3,6.01
"117709","1",75.8,48.9,37,2088,2,6.15
"117710","1",94.1,46.4,215,2386,3,6.16
"117711","1",94.9,45,208,2397,3,6.09
"117712","1",94.4,46.5,211,2327,3,6.1
"117713","1",93.4,48.4,204,2313,3,6.14
"117714","1",92.3,46.3,210,2393,3,6.03
"117715","1",79.3,44.5,42,2374,7,6.07
"117716","1",93.5,47.7,208,2407,3,6.12
"117717","1",92,47.2,213,2327,3,6
"117718","1",94.1,47.7,205,2469,3,6.1
"117719","1",94.6,46.9,204,2384,3,6.09
"117720","1",94.7,43.8,211,2408,3,6
"117721","1",93.8,48.2,207,2444,3,6.05
"117722","1",93.1,46.1,210,2361,3,6.02
"117723","1",79.6,47.4,45,2322,7,6.03
"117724","1",79.1,41.3,48,2349,7,5.88
"117725","1",81.1,43.4,36,2374,7,5.9
"117726","1",94.6,44.9,210,2372,3,6.02
"117727","1",92.3,44.9,207,2243,3,5.98
"117728","1",93.9,44.6,210,2281,3,5.97
"117729","1",84.2,42.1,237,1817,1,5.92
"117730","1",93,44.4,209,2387,3,6.04
"117731","1",94.5,44.6,210,2476,3,5.93
"117732","1",80.6,44.4,37,2307,7,6.03
"117733","1",95.3,42.5,214,2375,3,6.01
"117734","1",94.6,44.8,208,2420,3,6.02
"117735","1",80.2,42.3,38,2315,7,5.87
"117736","1",76.1,49.7,30,2195,2,6.08
"117737","1",84,41.7,240,1809,1,5.94
"117738","1",93.7,43.1,208,2155,3,5.93
"117739","1",84.2,40.6,239,1852,1,5.9
"117740","1",74.8,50.6,36,2199,2,6.11
"117741","1",94.4,44.4,211,2357,3,5.99
"117742","1",81.5,45.4,38,2383,7,5.95
"117743","1",94.3,45,212,2392,3,5.97
"117744","1",93.3,45.4,207,2307,3,5.98
"117745","1",84,37.6,239,2019,1,5.83
"117746","1",84.8,37.2,237,2020,1,5.79
"117747","1",94.7,45.2,210,2351,3,5.99
"117748","1",76.4,50.5,30,2183,2,6.04
"117749","1",93.2,45.7,206,2256,3,6.04
"117750","1",94.2,49,206,2272,3,6.08
"117751","1",94.8,47,209,2332,3,6.07
"117752","1",80.5,44,32,2393,7,5.82
"117753","1",95.1,46.9,210,2302,3,5.99
"117754","1",78.7,44.6,43,2328,7,5.91
"117755","1",94.9,48.9,206,2189,3,6.2
"117756","1",80.7,47.1,41,2281,7,5.92
"117757","1",81,43.5,42,2257,7,5.92
"117758","1",81.3,42.7,44,2322,7,5.87
"117759","1",93.3,42.5,208,2264,3,5.99
"117760","1",92.8,46,208,2273,3,6.01
"117761","1",93.7,43.6,211,2196,3,6
"117762","1",94.6,47.6,205,2309,3,6.05
"117763","1",94,47.8,204,2354,3,6.08
"117764","1",94.9,47.1,209,2296,3,6.09
"117765","1",80.3,43.9,40,2332,7,5.97
"117766","1",80.9,46.7,37,2399,7,5.93
"117767","1",94.8,48.7,204,2287,3,6.13
"117768","1",79.8,44.4,44,2386,7,5.94
"117769","1",80.3,45.4,42,2400,7,5.96
"117770","1",94.9,49.4,203,2321,3,6.11
"117771","1",94.6,44.6,213,2421,3,6.04
"117772","1",84.9,38.5,246,2008,1,5.84
"117773","1",94.5,45.3,210,2293,3,6.05
"117774","1",94.8,42.7,212,2286,3,6.04
"117775","1",94.6,47.7,209,2243,3,6.15
"117776","1",95.3,44.8,208,2462,3,6.04
"117777","1",80,43.9,41,2316,7,5.95
"117778","1",93.6,45.8,214,2230,3,6.01
"117779","1",79.2,43.8,43,2254,7,5.97
"117780","1",79.7,43.4,44,2204,7,5.9
"117781","1",79.5,41.7,46,2246,7,6.02
"117782","1",79.5,42.5,45,2271,7,5.98
"117783","1",94.2,45.7,205,2364,3,6.07
"117784","1",93.3,45.4,205,2402,3,6
"117785","1",94.1,46.3,205,2353,3,6.06
"117786","1",93.5,42.6,211,2355,3,6.01
"117787","1",93.8,44.9,210,2408,3,5.99
"117788","1",93.2,44.1,212,2312,3,5.99
"117789","1",75.4,48.5,31,2311,2,6.04
"117790","1",93.7,44.1,211,2470,3,5.99
"117791","1",92.3,43.8,209,2469,3,5.97
"117792","1",91.5,41.5,214,2386,3,5.95
"117793","1",92.5,44.6,210,2394,3,6.05
"117794","1",84.9,36.9,238,2151,1,5.74
"117795","1",93.7,50.8,205,2341,3,6.14
"117796","1",92.7,49.9,204,2414,3,6.12
"117797","1",93.3,48.3,206,2454,3,6.1
"117798","1",92.3,46.5,207,2469,3,6.03
"117799","1",74.8,49.9,25,2284,2,6.1
"117800","1",92,46.2,206,2323,3,6.09
"117801","1",72.8,50.6,35,2123,2,6.16
"117802","1",83.5,42,240,1952,1,5.91
"117803","1",78.9,45.6,38,2366,7,5.95
"117804","1",93.2,45.9,204,2470,3,6.04
"117805","1",94.7,46.1,210,2295,3,6
